Song,entity_text,entity_label,Year,Lyrics
Where Them Girls At,Holla,PERSON,2011.0,"doing too much Ten to one of me, I can handle that love Outta of my reach, we can all get buzz Holla 'cause I"
Sure Thing,Treat,PERSON,2011.0,Love You Like a brother Treat you like a friend Respect you like
Sure Thing,Respect,ORG,2011.0,Love You Like a brother Treat you like a friend Respect you like
Sure Thing,Love,WORK_OF_ART,2011.0,do or die We can do it baby simple and plain This love is a sure thing Love you like a brother Treat you like
Sure Thing,Treat,PERSON,2011.0,do or die We can do it baby simple and plain This love is a sure thing Love you like a brother Treat you like
Sure Thing,Love,WORK_OF_ART,2011.0,do it baby simple and plain This love is a sure thing Love you like a brother Treat you like a friend Respect you like
Sure Thing,Treat,PERSON,2011.0,do it baby simple and plain This love is a sure thing Love you like a brother Treat you like a friend Respect you like
Sure Thing,Respect,ORG,2011.0,do it baby simple and plain This love is a sure thing Love you like a brother Treat you like a friend Respect you like
Price Tag,tonight,TIME,2011.0,"Everybody look to their right Can you feel that? we're paying with love tonight It's not about the money, money, money We don't need your"
Price Tag,tonight,TIME,2011.0,"Everybody look to their right Can you feel that? we're paying with love tonight It's not about the money, money, money We don't need your"
Colder Weather,winter,DATE,2011.0,door 'fore the winter lets the cold in And wonders if her love is strong enough to make him stay She's answered by the taillights
Colder Weather,lover,PERSON,2011.0,"lover, I'm a runner And we go 'round and 'round And I love you, but I leave you I don't want you, but I need"
My Last,Two,CARDINAL,2011.0,"up in the air, the air D Town! Two times if you love G.O.O.D. Music Hands up in the air, the air And three times"
My Last,three,CARDINAL,2011.0,"up in the air, the air D Town! Two times if you love G.O.O.D. Music Hands up in the air, the air And three times"
Payphone,One,CARDINAL,2012.0,"like this All those fairytales are full of shit One more fucking love song, I'll be sick, You turned your back on tomorrow 'Cause you"
Payphone,tomorrow,DATE,2012.0,"like this All those fairytales are full of shit One more fucking love song, I'll be sick, You turned your back on tomorrow 'Cause you"
Payphone,tomorrow,DATE,2012.0,your back on tomorrow 'Cause you forgot yesterday I gave you my love to borrow But you just gave it away You can't expect me
Payphone,yesterday,DATE,2012.0,your back on tomorrow 'Cause you forgot yesterday I gave you my love to borrow But you just gave it away You can't expect me
Payphone,One,CARDINAL,2012.0,"this And all those fairytales are full of shit One more fucking love song, I'll be sick Now, I'm at a payphone Man, fuck that"
Payphone,One,CARDINAL,2012.0,"this And all these fairytales are full of shit One more fucking love song, I'll be sick Now, I'm at a payphone"
We Found Love,Shine,PERSON,2012.0,a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place Shine
We Found Love,Shine,PERSON,2012.0,a hopeless place We found love in a hopeless place We found love in a hopeless place Shine a light through an open door Love
We Found Love,Love,WORK_OF_ART,2012.0,a hopeless place We found love in a hopeless place We found love in a hopeless place Shine a light through an open door Love
We Found Love,Shine,PERSON,2012.0,"love in a hopeless place Shine a light through an open door Love and life, I will divide Turn away cause I need you more"
We Found Love,Love,WORK_OF_ART,2012.0,"love in a hopeless place Shine a light through an open door Love and life, I will divide Turn away cause I need you more"
We Found Love,Turn,PERSON,2012.0,"love in a hopeless place Shine a light through an open door Love and life, I will divide Turn away cause I need you more"
We Found Love,Yellow,PRODUCT,2012.0,a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place Yellow
We Found Love,Yellow,PERSON,2012.0,a hopeless place We found love in a hopeless place We found love in a hopeless place Yellow diamonds in the light And we're standing
Starships,two,CARDINAL,2012.0,"money and don't give two shits, I'm on the floor, floor I love to dance So give me more, more 'Til I can't stand Get"
Starships,Til,PERSON,2012.0,"money and don't give two shits, I'm on the floor, floor I love to dance So give me more, more 'Til I can't stand Get"
Whistle,bettin,PERSON,2012.0,"we go Look, I'm bettin' you like people And I'm bettin' you love freak mode And I'm bettin' you like girls That give love to"
Whistle,bettin,PERSON,2012.0,"we go Look, I'm bettin' you like people And I'm bettin' you love freak mode And I'm bettin' you like girls That give love to"
Whistle,bettin,PERSON,2012.0,"we go Look, I'm bettin' you like people And I'm bettin' you love freak mode And I'm bettin' you like girls That give love to"
Whistle,bettin,PERSON,2012.0,"you love freak mode And I'm bettin' you like girls That give love to girls and stroke your little ego I bet you I'm guilty,"
Drive By,2,CARDINAL,2012.0,shy guy looking for a 2 ply Hefty bag to hold my love When you move me everything is groovy They don't like it sue
Drive By,Hefty,PRODUCT,2012.0,shy guy looking for a 2 ply Hefty bag to hold my love When you move me everything is groovy They don't like it sue
Drive By,2,CARDINAL,2012.0,shy guy looking for a 2 ply Hefty bag to hold my love When you move me everything is groovy They don't like it sue
Drive By,Hefty,PRODUCT,2012.0,shy guy looking for a 2 ply Hefty bag to hold my love When you move me everything is groovy They don't like it sue
Drive By,2,CARDINAL,2012.0,shy guy looking for a 2 ply Hefty bag to hold my love When you move me everything is groovy They don't like it sue
Drive By,Hefty,PRODUCT,2012.0,shy guy looking for a 2 ply Hefty bag to hold my love When you move me everything is groovy They don't like it sue
The Motto,Uptown,GPE,2012.0,"like they knew Go Uptown, New York City, bitch Them Spanish girls love me like I'm Aventura Tell Uncle Luke I'm out in Miami, too"
The Motto,New York City,GPE,2012.0,"like they knew Go Uptown, New York City, bitch Them Spanish girls love me like I'm Aventura Tell Uncle Luke I'm out in Miami, too"
The Motto,Them,ORG,2012.0,"like they knew Go Uptown, New York City, bitch Them Spanish girls love me like I'm Aventura Tell Uncle Luke I'm out in Miami, too"
The Motto,Spanish,NORP,2012.0,"like they knew Go Uptown, New York City, bitch Them Spanish girls love me like I'm Aventura Tell Uncle Luke I'm out in Miami, too"
The Motto,Aventura Tell,PERSON,2012.0,"like they knew Go Uptown, New York City, bitch Them Spanish girls love me like I'm Aventura Tell Uncle Luke I'm out in Miami, too"
The Motto,Luke,PERSON,2012.0,"like they knew Go Uptown, New York City, bitch Them Spanish girls love me like I'm Aventura Tell Uncle Luke I'm out in Miami, too"
The Motto,Miami,GPE,2012.0,"like they knew Go Uptown, New York City, bitch Them Spanish girls love me like I'm Aventura Tell Uncle Luke I'm out in Miami, too"
Where Have You Been,all night,TIME,2012.0,"I've been everywhere, man, looking for someone Someone who can please me, love me all night long I've been everywhere, man, looking for you babe"
Where Have You Been,all night,TIME,2012.0,"I've been everywhere, man, looking for someone Someone who can please me, love me all night long I've been everywhere, man, looking for you, babe"
Where Have You Been,all night,TIME,2012.0,"I've been everywhere, man, looking for someone Someone who can please me, love me all night long I've been everywhere, man, looking for you babe"
Take Care,One,CARDINAL,2012.0,"we both know that you do, you do One time, been in love one time You and all your girls in the club one time"
Titanium,Raise,PERSON,2012.0,"down But it's you who has further to fall Ghost town, haunted love Raise your voice, sticks and stones may break my bones I'm talking"
We Are Never Ever Getting Back Together,last night,TIME,2012.0,"I say, I hate you, we break up, you call me, I love you We called it off again last night, but This time, I'm"
As Long as You Love Me,Seven billion,MONEY,2012.0,As long as you love me As long as you love me As long as you love me We're under pressure Seven billion
As Long as You Love Me,Seven billion,CARDINAL,2012.0,love me As long as you love me As long as you love me We're under pressure Seven billion people in the world tryna fit
As Long as You Love Me,second,ORDINAL,2012.0,"As long as you love me, love me As long as you love me, love me I'll be your soldier Fighting every second of the"
As Long as You Love Me,second,ORDINAL,2012.0,"as you love me, love me As long as you love me, love me I'll be your soldier Fighting every second of the day for"
Give Your Heart A Break,first,ORDINAL,2012.0,"day I first met you, you told me You'd never fall in love But now that I get you, I know fear is what it"
Give Your Heart A Break,first,ORDINAL,2012.0,"day I first met you, you told me you'd never fall in love"
Someone Like You,Regrets,ORG,2012.0,"forget me, I beg I'll remember, you said Sometimes it lasts in love, but sometimes it hurts instead. Nothing compares, no worries or cares Regrets"
Rack City,Rack,PERSON,2012.0,"Rat tat tat tat, tatted up on my back All the hoes love me, you know what it is Rack city bitch, rack rack city"
Domino,Damn,PRODUCT,2012.0,"me out of control? We can do this all night Damn, this love is skin tight Baby, c'mon Boom me like a bass drum, sparking"
Domino,Baby,PRODUCT,2012.0,"me out of control? We can do this all night Damn, this love is skin tight Baby, c'mon Boom me like a bass drum, sparking"
Domino,Damn,PRODUCT,2012.0,"me out of control? We can do this all night Damn, this love is skin tight Baby, c'mon Boom me like a bass drum, sparking"
Domino,Baby,PRODUCT,2012.0,"me out of control? We can do this all night Damn, this love is skin tight Baby, c'mon Boom me like a bass drum, sparking"
International Love,Miami,GPE,2012.0,"Hotter than Miami, I I I feel the heat, girl, it's international love, it's international love I don t play football, but I've touched down"
International Love,Miami,GPE,2012.0,"Hotter than Miami, I I I feel the heat, girl, it's international love, it's international love Down in DR they looking for visas I ain't"
International Love,Down,PERSON,2012.0,"Hotter than Miami, I I I feel the heat, girl, it's international love, it's international love Down in DR they looking for visas I ain't"
International Love,DR,GPE,2012.0,"Hotter than Miami, I I I feel the heat, girl, it's international love, it's international love Down in DR they looking for visas I ain't"
International Love,Down,PERSON,2012.0,"I I I feel the heat, girl, it's international love, it's international love Down in DR they looking for visas I ain't talking credit cards,"
International Love,DR,GPE,2012.0,"I I I feel the heat, girl, it's international love, it's international love Down in DR they looking for visas I ain't talking credit cards,"
International Love,Miami,GPE,2012.0,"Hotter than Miami, I I I feel the heat, girl, it's international love, it's international love There s not a place that your love don"
International Love,don,PERSON,2012.0,"Hotter than Miami, I I I feel the heat, girl, it's international love, it's international love There s not a place that your love don"
International Love,don,PERSON,2012.0,"I I I feel the heat, girl, it's international love, it's international love There s not a place that your love don t affect me,"
International Love,don,PERSON,2012.0,"international love, it's international love There s not a place that your love don t affect me, baby So don t ever change I crossed"
International Love,Miami,GPE,2012.0,"Hotter than Miami, I I I feel the heat girl, it's international love, it's international love You put it down like New York City, I"
International Love,New York City,GPE,2012.0,"Hotter than Miami, I I I feel the heat girl, it's international love, it's international love You put it down like New York City, I"
